timestamp	func	file	score	reason	commit	candidate	score_kind
2026-08-05T23:21:25+00:00	func_08003FB8	asm/asm_08003fb8.s	50.2	isolated_mismatch	e95388199c85132c5f976205d83ef9c4c9954859	.mizuchi-tmp/round-32-a/func_08003FB8.c	isolated_objdiff_gap
2026-08-05T23:21:25+00:00	func_080041B4	asm/asm_080041b4.s	42.857143	isolated_mismatch	e95388199c85132c5f976205d83ef9c4c9954859	.mizuchi-tmp/round-32-a/func_080041B4.c	isolated_objdiff_gap
2026-08-05T23:21:25+00:00	func_080047D4	asm/asm_080047d4.s	28.57143	isolated_mismatch	e95388199c85132c5f976205d83ef9c4c9954859	.mizuchi-tmp/round-32-a/func_080047D4.c	isolated_objdiff_gap
2026-08-05T23:27:27+00:00	func_0800CDB0	asm/asm_0800cdb0.s	62.923077	isolated_mismatch	e95388199c85132c5f976205d83ef9c4c9954859	.mizuchi-tmp/round-32-b/func_0800CDB0.c	isolated_objdiff_gap
2026-08-05T23:28:16+00:00	func_0800CDB0	asm/asm_0800cdb0.s	62.846153	isolated_mismatch	e95388199c85132c5f976205d83ef9c4c9954859	.mizuchi-tmp/round-32-b/func_0800CDB0-v2.c	isolated_objdiff_gap
2026-08-05T23:40:18+00:00	func_0801911C	asm/asm_0801911c.s	9.23077	isolated_mismatch	d3005608b6835173cc777da3d93b10b2686c894d	.mizuchi-tmp/round-33-a/func_0801911C.c	isolated_objdiff_gap
2026-08-05T23:40:18+00:00	func_0801913C	asm/asm_0801913c.s	9.23077	isolated_mismatch	d3005608b6835173cc777da3d93b10b2686c894d	.mizuchi-tmp/round-33-a/func_0801913C.c	isolated_objdiff_gap
2026-08-05T23:40:18+00:00	func_0801915C	asm/asm_0801915c.s	9.23077	isolated_mismatch	d3005608b6835173cc777da3d93b10b2686c894d	.mizuchi-tmp/round-33-a/func_0801915C.c	isolated_objdiff_gap
2026-08-05T23:40:18+00:00	func_08019644	asm/asm_08019644.s	23.64706	isolated_mismatch	d3005608b6835173cc777da3d93b10b2686c894d	.mizuchi-tmp/round-33-a/func_08019644.c	isolated_objdiff_gap
2026-08-05T23:41:18+00:00	func_0801911C	asm/asm_0801911c.s	5.0	isolated_mismatch	d3005608b6835173cc777da3d93b10b2686c894d	.mizuchi-tmp/round-33-b/func_0801911C.c	isolated_objdiff_gap
2026-08-05T23:41:18+00:00	func_0801913C	asm/asm_0801913c.s	5.0	isolated_mismatch	d3005608b6835173cc777da3d93b10b2686c894d	.mizuchi-tmp/round-33-b/func_0801913C.c	isolated_objdiff_gap
2026-08-05T23:41:18+00:00	func_0801915C	asm/asm_0801915c.s	5.0	isolated_mismatch	d3005608b6835173cc777da3d93b10b2686c894d	.mizuchi-tmp/round-33-b/func_0801915C.c	isolated_objdiff_gap
2026-08-05T23:41:18+00:00	func_0804E290	asm/asm_0804e290.s	45.22222	isolated_mismatch	d3005608b6835173cc777da3d93b10b2686c894d	.mizuchi-tmp/round-33-b/func_0804E290.c	isolated_objdiff_gap
